"time","usage"
1486318247,2461964
1486318547,2461964
1486318847,2461964
1486319147,2461992
1486319447,2462008
1486319747,2461976
1486320047,2461976
1486320347,2461976
1486320647,2461976
1486321006,2461976
1486321306,2461976
1486321606,2461976
1486321906,2461976
1486322207,2461976
1486322507,2461976
1486322866,2461976
1486323166,2461976
1486323466,2461976
1486323767,2461976
1486324067,2461976
1486324367,2461976
1486324667,2461976
1486324967,2461976
1486325267,2461976
1486325627,2461976
1486325987,2461976
1486326287,2461976
1486326587,2461976
1486326887,2461972
1486327187,2461972
1486327487,2461972
1486327846,2461972
1486328146,2461972
1486328447,2461972
1486328807,2461972
1486329107,2461972
1486329407,2461972
1486329707,2461972
1486330007,2461972
1486330307,2461972
1486330607,2461972
1486330907,2461972
1486331207,2461972
1486331507,2461972
1486331807,2461972
1486332167,2461972
1486332467,2461972
1486332767,2461972
1486333127,2461972
1486333486,2461972
1486333787,2461972
1486334147,2461972
1486334507,2461972
1486334807,2461972
1486335107,2461972
1486335407,2461972
1486335707,2461972
1486336067,2461972
1486336427,2461972
1486336786,2461972
1486337086,2461972
1486337386,2461972
1486337687,2461972
1486337987,2461972
1486338287,2461972
1486338587,2461972
1486338887,2461972
1486339187,2461972
1486339547,2461972
1486339847,2461972
1486340147,2461972
1486340507,2461972
1486340867,2461972
1486341227,2462000
1486341527,2462004
1486341827,2461980
1486342127,2461980
1486342427,2461980
1486342727,2461980
1486343027,2461980
1486343327,2461980
1486343627,2461980
1486343987,2461980
1486344287,2461980
1486344587,2461984
1486344887,2461984
1486345187,2461984
1486345487,2461984
1486345787,2461984
1486346087,2461984
1486346387,2461984
1486346687,2461984
1486346987,2461984
1486347287,2461984
1486347587,2461984
1486347887,2461984
1486348247,2461984
1486348547,2461984
1486348847,2461984
1486349147,2461984
1486349447,2461984
1486349747,2461984
1486350047,2461984
1486350347,2461984
1486350647,2461984
1486350947,2461984
1486351247,2461984
1486351547,2461984
1486351907,2461984
1486352456,2461984
1486352756,2461984
1486353057,2461984
1486353357,2461984
1486353657,2461984
1486353957,2461984
1486354316,2461984
1486354616,2461984
1486354917,2461984
1486355277,2461984
1486355577,2461984
1486355936,2461984
1486356236,2461984
1486356536,2461984
1486356836,2461984
1486357136,2461984
